id,look,smell,taste,feel,overall,score
144209,3.75,4.0,4.125,4.0,3.875,4.015000000000001
49086,3.8,3.4,3.3,3.4,3.6,3.4240000000000004
127938,4.14,4.05,4.1,4.04,4.12,4.0896
153993,3.9166666666666665,3.9166666666666665,4.083333333333333,3.9166666666666665,4.0,4.003333333333333
149223,4.048076923076923,3.9615384615384617,3.826923076923077,3.769230769230769,3.9134615384615383,3.8853846153846145
263399,4.195121951219512,4.304878048780488,4.347560975609756,4.213414634146342,4.298780487804878,4.307073170731707
185610,4.125,3.5625,3.6875,3.8125,3.71875,3.7049999999999996
151564,4.05,4.1,4.0,4.05,3.95,4.023999999999999
237501,3.9375,3.9375,4.0,4.0,3.9375,3.9700000000000006
183770,3.727272727272727,3.2954545454545454,2.7045454545454546,2.909090909090909,2.840909090909091,2.9563636363636365
133862,4.15,4.2,4.3,4.25,4.3,4.264
281936,4.25,4.125,4.1875,4.4375,4.1875,4.2025
292551,4.0,4.041666666666667,3.9583333333333335,4.083333333333333,3.9583333333333335,3.9949999999999997
289620,4.0,4.166666666666667,4.166666666666667,4.083333333333333,4.041666666666667,4.125
145936,4.173076923076923,4.1923076923076925,4.230769230769231,4.211538461538462,4.269230769230769,4.224615384615385
233400,3.9833333333333334,3.966666666666667,3.9166666666666665,3.75,3.8666666666666667,3.908
108047,4.261363636363637,4.181818181818182,4.2727272727272725,4.193181818181818,4.238636363636363,4.237727272727272
271722,3.923076923076923,3.9423076923076925,3.9615384615384617,3.923076923076923,3.923076923076923,3.9453846153846146
253975,4.096153846153846,4.115384615384615,3.923076923076923,3.75,3.8846153846153846,3.9569230769230774
249069,4.414634146341464,4.408536585365853,4.414634146341464,4.390243902439025,4.408536585365853,4.411463414634146
48755,4.166666666666667,4.166666666666667,4.083333333333333,4.25,4.333333333333333,4.175
122453,3.5,3.25,3.25,3.25,3.25,3.27
116381,3.65,3.8,3.7,3.65,3.75,3.7299999999999995
299930,3.875,3.925,3.825,3.8,3.825,3.8510000000000004
266274,4.25,4.1,4.05,3.95,4.05,4.063999999999999
145221,4.5,4.25,4.125,4.5,4.125,4.215
257543,4.270833333333333,4.333333333333333,4.25,4.229166666666667,4.270833333333333,4.2749999999999995
99268,4.142857142857143,4.042328042328043,4.105820105820106,4.0396825396825395,4.064814814814815,4.079735449735449
111969,3.9053651266766023,4.031669150521609,3.9407600596125185,3.866430700447094,3.935543964232489,3.954023845007453
347579,4.0,3.9166666666666665,4.0,3.8333333333333335,3.9166666666666665,3.9499999999999997
172314,3.75,3.5714285714285716,3.5714285714285716,3.4642857142857144,3.642857142857143,3.587142857142857
252484,4.0,4.041666666666667,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.983333333333333
271876,4.125,4.1875,4.25,4.3125,4.3125,4.2475000000000005
191043,4.222222222222222,4.305555555555555,4.25,4.333333333333333,4.305555555555555,4.283333333333334
132648,3.8587786259541983,3.7919847328244276,3.816793893129771,3.822519083969466,3.7881679389312977,3.8101526717557244
303677,4.024193548387097,4.040322580645161,4.032258064516129,3.975806451612903,4.0,4.023548387096773
75781,4.0,3.5,3.5,4.0,3.5,3.58
221118,4.0,4.25,3.9375,4.125,4.0,4.05
201095,3.8333333333333335,3.75,3.8333333333333335,3.8333333333333335,3.75,3.796666666666667
145132,3.6666666666666665,3.5833333333333335,3.5,3.5833333333333335,3.5,3.5399999999999996
234846,3.909090909090909,3.8863636363636362,3.5454545454545454,3.3863636363636362,3.6136363636363638,3.649090909090909
265050,4.25,3.9166666666666665,4.166666666666667,4.083333333333333,4.166666666666667,4.1066666666666665
234104,4.25,4.178571428571429,4.321428571428571,4.178571428571429,4.214285714285714,4.25
63849,3.6704545454545454,3.647727272727273,3.602272727272727,3.5511363636363638,3.5681818181818183,3.6065909090909085
218008,4.142857142857143,4.178571428571429,4.142857142857143,4.107142857142857,4.071428571428571,4.135714285714285
85218,3.8333333333333335,3.75,3.9166666666666665,4.166666666666667,4.083333333333333,3.9299999999999997
200409,3.8333333333333335,4.0,3.9166666666666665,4.0,3.9166666666666665,3.94
150715,3.909090909090909,3.909090909090909,3.4318181818181817,3.477272727272727,3.5454545454545454,3.605454545454546
256505,3.96875,4.09375,4.0625,4.125,4.15625,4.09125
285615,3.5833333333333335,3.3333333333333335,3.1666666666666665,3.3333333333333335,3.25,3.266666666666667
285256,4.166666666666667,4.416666666666667,4.333333333333333,4.25,4.416666666666667,4.3533333333333335
99093,3.55,3.25,3.45,3.65,3.4,3.418
298248,4.1125,4.15,3.9875,4.0375,4.05,4.053
171169,4.107142857142857,4.107142857142857,4.214285714285714,4.071428571428571,4.107142857142857,4.147142857142857
43973,3.692982456140351,3.5350877192982457,3.574561403508772,3.587719298245614,3.5789473684210527,3.5747368421052643
360802,4.166666666666667,4.166666666666667,4.083333333333333,4.25,4.166666666666667,4.1433333333333335
276437,4.083333333333333,3.625,3.75,3.9166666666666665,3.8333333333333335,3.775
151769,4.1908983451536646,4.094562647754137,4.142434988179669,4.111702127659575,4.127068557919622,4.129834515366425
39087,3.75,3.8333333333333335,3.75,3.5833333333333335,3.75,3.7533333333333334
256000,4.041666666666667,4.041666666666667,4.125,4.125,4.125,4.103333333333333
248053,4.083333333333333,4.166666666666667,4.333333333333333,4.416666666666667,4.25,4.273333333333333
85919,3.875,3.625,3.75,3.875,3.75,3.74
354998,3.838235294117647,3.7058823529411766,3.7058823529411766,3.7941176470588234,3.735294117647059,3.73
94995,4.166666666666667,4.013888888888889,4.111111111111111,4.083333333333333,4.083333333333333,4.083888888888889
223138,4.147435897435898,4.17948717948718,4.237179487179487,4.205128205128205,4.217948717948718,4.212564102564103
162675,3.825,3.95,4.0,3.825,3.9,3.942
309888,4.020833333333333,4.125,4.083333333333333,4.083333333333333,4.083333333333333,4.090833333333333
91521,3.5625,3.625,3.5,3.5625,3.5625,3.5525
162475,3.75,3.6875,3.5625,3.875,3.625,3.65
34495,3.8461538461538463,3.75,3.480769230769231,3.3653846153846154,3.519230769230769,3.563846153846154
34577,3.9456521739130435,3.652173913043478,3.760869565217391,3.75,3.782608695652174,3.7495652173913046
123001,2.875,3.1875,2.9375,3.0625,3.0,3.02
69273,3.875,3.5625,3.59375,3.875,3.6875,3.6500000000000004
158210,4.25,4.275,4.475,4.425,4.375,4.389000000000001
98581,3.5625,3.6875,3.53125,3.53125,3.53125,3.5725000000000002
209344,4.080357142857143,4.107142857142857,4.125,4.116071428571429,4.125,4.118571428571429
207537,3.9482758620689653,3.867816091954023,3.793103448275862,3.8275862068965516,3.824712643678161,3.8324137931034477
140590,4.207278481012659,4.306962025316456,4.264240506329114,4.185126582278481,4.215189873417722,4.255253164556963
101546,3.75,3.95,3.95,3.75,3.9,3.91
92655,4.007518796992481,3.8533834586466167,3.9210526315789473,3.9135338345864663,3.9003759398496243,3.90721804511278
249001,4.086956521739131,4.086956521739131,4.054347826086956,4.054347826086956,4.043478260869565,4.06391304347826
215906,4.125,4.25,4.25,4.0625,4.25,4.2250000000000005
145232,3.7916666666666665,3.75,3.75,3.7916666666666665,3.75,3.76
120765,4.0,4.5,4.625,4.375,4.625,4.535
142267,3.0,3.0,3.0,3.0,3.0,3.0
285780,4.1,4.25,4.35,4.15,4.3,4.282
189279,3.8125,3.625,3.6875,3.625,3.75,3.6875
281128,3.8834355828220857,3.7845092024539877,3.83819018404908,3.8443251533742333,3.8236196319018405,3.8278834355828173
114952,3.890625,3.765625,3.84375,3.8125,3.84375,3.8268750000000002
319452,4.166666666666667,4.166666666666667,3.8333333333333335,4.0,3.8333333333333335,3.9499999999999997
104528,4.270833333333333,4.354166666666667,4.4375,4.5,4.354166666666667,4.399166666666666
226869,4.18359375,4.23046875,4.2578125,4.1953125,4.234375,4.237500000000001
63516,3.7941176470588234,3.5661764705882355,3.625,3.6176470588235294,3.6029411764705883,3.6167647058823524
64746,3.888888888888889,4.388888888888889,4.222222222222222,4.222222222222222,4.0,4.197777777777778
101184,4.25,3.625,3.875,3.125,3.875,3.7649999999999997
283596,4.108695652173913,4.065217391304348,4.054347826086956,4.065217391304348,4.065217391304348,4.066521739130434
37062,4.0,3.9375,3.6875,3.75,3.8125,3.7975
104359,4.314814814814815,4.342592592592593,4.453703703703703,4.287037037037037,4.398148148148148,4.392222222222223
121897,4.25,4.25,4.25,4.25,4.25,4.25
87276,3.75,3.0,3.5,3.75,3.75,3.4699999999999998
120691,3.0,4.5,4.25,3.5,4.25,4.16
234992,3.9926470588235294,4.011029411764706,4.0036764705882355,3.9154411764705883,4.007352941176471,3.9986764705882356
84050,4.0,4.0,4.0,4.0,4.0,4.0
54079,4.0,4.333333333333333,4.5,3.6666666666666665,4.166666666666667,4.28
42069,3.857142857142857,4.214285714285714,4.071428571428571,4.071428571428571,4.142857142857143,4.107142857142857
48211,3.9375,4.0,4.125,3.9375,4.0,4.04
147804,4.083333333333333,4.083333333333333,4.083333333333333,4.166666666666667,4.083333333333333,4.093333333333334
145898,3.4375,3.5,3.5,3.4375,3.5,3.4925
318212,4.333333333333333,4.25,4.375,4.416666666666667,4.375,4.3500000000000005
178580,3.75,3.9166666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.85
322752,3.9166666666666665,4.0,4.083333333333333,3.9166666666666665,4.0,4.0200000000000005
143760,3.25,3.625,3.75,3.5,3.625,3.645
269778,4.2,4.3,4.15,4.15,4.15,4.1899999999999995
255075,4.083333333333333,4.333333333333333,4.333333333333333,4.0,4.25,4.2700000000000005
101238,4.25,3.9583333333333335,4.208333333333333,4.083333333333333,4.083333333333333,4.115
129808,4.222222222222222,4.194444444444445,4.222222222222222,4.194444444444445,4.194444444444445,4.208888888888889
55973,3.8666666666666667,3.5,3.466666666666667,3.4,3.5,3.498666666666667
75505,3.71875,4.3125,4.5625,4.40625,4.375,4.39875
333420,4.125,4.145833333333333,4.201388888888889,4.076388888888889,4.145833333333333,4.161388888888889
270767,3.8333333333333335,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9133333333333336
217622,3.6607142857142856,3.392857142857143,2.9464285714285716,3.107142857142857,3.0357142857142856,3.1314285714285717
306903,4.583333333333333,4.083333333333333,4.5,4.666666666666667,4.583333333333333,4.44
118458,3.75,3.4375,3.3541666666666665,3.4791666666666665,3.375,3.415833333333333
274968,4.3125,4.1875,4.25,4.1875,4.1875,4.22
96195,3.7916666666666665,3.75,3.6666666666666665,3.7083333333333335,3.7083333333333335,3.7083333333333335
219996,4.035714285714286,4.053571428571429,4.135714285714286,4.021428571428571,4.082142857142857,4.089142857142857
266905,4.375,4.321428571428571,4.267857142857143,4.303571428571429,4.285714285714286,4.295714285714285
142082,4.05,4.275,4.125,4.0375,4.0875,4.142499999999999
258845,4.166666666666667,4.083333333333333,4.333333333333333,4.041666666666667,4.291666666666667,4.228333333333333
313629,4.0,4.25,4.166666666666667,4.0,4.0,4.126666666666666
55157,3.925,3.825,4.025,3.925,4.0,3.9560000000000004
249751,4.1875,4.1875,4.1875,4.03125,4.15625,4.168750000000001
45648,3.95,4.05,3.95,3.65,4.05,3.964
56879,4.0590909090909095,3.6818181818181817,3.75,3.9318181818181817,3.7181818181818183,3.7641818181818185
121454,3.8125,3.4375,3.0,3.8125,3.3125,3.3
167882,4.160714285714286,4.25,3.9285714285714284,4.071428571428571,3.9285714285714284,4.036428571428571
311848,3.9642857142857144,3.857142857142857,4.035714285714286,4.035714285714286,4.0,3.982857142857143
176325,4.09,3.73,3.75,3.81,3.75,3.7740000000000005
220558,3.625,3.3,3.3,3.35,3.3,3.3279999999999994
87665,4.0,4.0,4.0,4.0,4.5,4.1
367742,4.0,4.166666666666667,4.0,4.0,4.0,4.043333333333333
261888,4.275,4.05,4.075,4.175,4.1,4.098999999999999
246471,4.016666666666667,4.0,3.933333333333333,3.95,4.0,3.970666666666667
114289,3.5,3.0,2.5,3.25,2.5,2.76
248376,4.533333333333333,4.2,4.316666666666666,4.266666666666667,4.266666666666667,4.287999999999999
212747,3.9642857142857144,3.75,3.7142857142857144,3.7857142857142856,3.7142857142857144,3.7457142857142856
150019,3.7711267605633805,3.778169014084507,3.7077464788732395,3.7464788732394365,3.721830985915493,3.7369014084507057
286459,3.5,3.1666666666666665,2.8333333333333335,3.25,2.9166666666666665,3.013333333333333
212508,3.9464285714285716,3.892857142857143,3.8035714285714284,3.8035714285714284,3.7857142857142856,3.832142857142857
60561,3.5,3.3125,3.5,3.5,3.375,3.4299999999999997
93457,3.625,4.5,4.125,4.375,4.125,4.215
131501,3.7976190476190474,3.761904761904762,3.75,3.761904761904762,3.75,3.758571428571428
59098,3.3333333333333335,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.1666666666666665,2.393333333333333
46469,4.098765432098766,4.117283950617284,4.117283950617284,4.070987654320987,4.098765432098766,4.109382716049386
153454,3.4166666666666665,3.3333333333333335,3.0833333333333335,3.0833333333333335,3.1666666666666665,3.183333333333333
246059,4.027777777777778,4.111111111111111,3.9722222222222223,4.083333333333333,4.111111111111111,4.05
218029,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.75,3.6833333333333336
148861,4.333333333333333,4.375,4.416666666666667,4.333333333333333,4.375,4.386666666666667
268990,4.035714285714286,4.0,3.892857142857143,3.857142857142857,3.892857142857143,3.9257142857142857
326667,3.875,3.84375,3.71875,3.8125,3.78125,3.7825
81166,4.333333333333333,4.416666666666667,4.25,4.5,4.333333333333333,4.336666666666667
140315,3.625,3.75,3.25,3.6875,3.3125,3.4525
211701,4.0,3.95,4.05,3.85,4.0,3.9939999999999998
287279,3.75,3.5416666666666665,3.375,3.4583333333333335,3.5416666666666665,3.481666666666667
105919,4.0,3.3333333333333335,3.1666666666666665,3.5,3.1666666666666665,3.2900000000000005
208326,4.069444444444445,4.180555555555555,4.118055555555555,3.9791666666666665,4.083333333333333,4.110833333333334
303674,3.75,3.9166666666666665,3.9166666666666665,4.0,3.8333333333333335,3.9
262367,3.5,3.5,3.4166666666666665,3.5,3.3333333333333335,3.436666666666666
186004,4.0,3.8636363636363638,3.909090909090909,3.8863636363636362,3.909090909090909,3.902727272727273
96241,3.4166666666666665,3.4166666666666665,3.5833333333333335,3.6666666666666665,3.5833333333333335,3.543333333333333
356300,4.2976190476190474,4.392857142857143,4.392857142857143,4.345238095238095,4.404761904761905,4.386666666666667
225172,3.875,3.775,3.925,3.875,3.875,3.8729999999999998
44058,3.4,3.5,3.4,3.1,3.4,3.3939999999999997
51312,4.125,3.875,4.1875,4.0625,4.125,4.085
69465,3.6,3.6,3.65,3.5,3.7,3.63
183332,3.9166666666666665,3.7916666666666665,3.9166666666666665,3.875,3.9166666666666665,3.8833333333333333
249622,3.7779126213592233,3.633495145631068,3.5849514563106797,3.658980582524272,3.6092233009708736,3.622524271844658
268060,4.1,4.25,4.1,4.05,4.15,4.1419999999999995
305900,4.142857142857143,4.285714285714286,4.214285714285714,4.214285714285714,4.214285714285714,4.228571428571429
254240,3.75,3.6666666666666665,3.8333333333333335,3.9166666666666665,3.75,3.7833333333333337
253497,3.9805045871559632,3.7775229357798166,3.8142201834862384,3.838302752293578,3.8038990825688073,3.8177064220183463
343123,4.0,3.9166666666666665,3.875,4.0,3.9166666666666665,3.9149999999999996
91986,3.8333333333333335,3.75,3.75,4.166666666666667,3.8333333333333335,3.8166666666666664
273597,4.2,4.15,4.3,4.25,4.25,4.246
69432,2.375,2.0,2.125,2.0,2.125,2.1
50715,3.8055555555555554,3.638888888888889,3.8333333333333335,3.611111111111111,3.5555555555555554,3.7077777777777783
119344,4.125,4.0,4.0625,4.0625,4.0,4.04
76191,3.0,3.4166666666666665,3.5833333333333335,3.4166666666666665,3.4166666666666665,3.4600000000000004
53138,3.15,3.55,3.05,3.3,3.15,3.222
133291,4.4714033018867925,4.537441037735849,4.577830188679245,4.492924528301887,4.543926886792453,4.548372641509428
198737,4.125,3.75,3.5625,4.0,3.75,3.7275
346566,4.5,3.8333333333333335,4.083333333333333,4.083333333333333,4.083333333333333,4.05
83319,4.0234375,4.28125,4.1875,4.1015625,4.2265625,4.200312499999999
106067,3.0,3.0,3.0,3.0,3.0,3.0
154869,3.5,3.392857142857143,3.392857142857143,3.4642857142857144,3.392857142857143,3.4071428571428575
176418,4.3125,4.0,3.8125,4.0,3.875,3.92
323458,4.107142857142857,4.017857142857143,4.089285714285714,4.071428571428571,4.053571428571429,4.066428571428571
265135,4.083333333333333,4.041666666666667,4.138888888888889,3.986111111111111,4.027777777777778,4.0761111111111115
224512,4.145833333333333,4.166666666666667,4.229166666666667,4.229166666666667,4.166666666666667,4.199166666666668
140918,4.375,4.125,4.125,4.125,4.0,4.12
233342,4.2,4.125,4.1,4.05,4.1,4.111000000000001
101180,2.75,2.125,2.25,2.0,2.25,2.225
287197,4.111111111111111,4.083333333333333,4.055555555555555,3.8333333333333335,4.083333333333333,4.05111111111111
160820,3.941553544494721,4.028657616892911,4.0026395173454,3.9694570135746607,3.973981900452489,3.997978883861235
54711,3.525,3.8625,3.9,3.5375,3.8,3.812500000000001
169924,4.25,3.75,4.0,3.75,3.9166666666666665,3.9166666666666665
91472,4.0,4.25,4.0,3.75,4.0,4.04
85494,3.7045454545454546,4.181818181818182,3.977272727272727,3.840909090909091,3.9545454545454546,3.9918181818181817
120991,4.041666666666667,3.9166666666666665,3.875,3.75,3.8333333333333335,3.8766666666666665
338906,4.5,4.5,4.5,4.416666666666667,4.5,4.493333333333333
179248,4.357142857142857,4.392857142857143,4.5,4.428571428571429,4.392857142857143,4.438571428571429
304782,4.083333333333333,4.0,4.125,4.041666666666667,4.125,4.086666666666667
147904,4.0,3.6875,3.4375,3.3125,3.5,3.535
112287,4.335106382978723,4.223404255319149,4.225177304964539,4.113475177304965,4.1861702127659575,4.214964539007094
148369,4.461538461538462,4.5,4.519230769230769,4.476923076923077,4.457692307692308,4.496307692307694
322845,4.25,4.125,4.15625,4.1875,4.15625,4.1587499999999995
155542,4.071428571428571,4.107142857142857,4.107142857142857,3.9642857142857144,4.035714285714286,4.078571428571428
243021,3.9285714285714284,3.6785714285714284,3.6785714285714284,3.6785714285714284,3.642857142857143,3.69
86981,3.7409090909090907,3.95,3.831818181818182,3.85,3.8363636363636364,3.8589090909090906
246329,4.120967741935484,4.120967741935484,4.040322580645161,4.040322580645161,4.024193548387097,4.063225806451611
56341,4.066666666666666,3.9055555555555554,3.977777777777778,3.966666666666667,4.0,3.9702222222222208
88585,3.7083333333333335,3.7708333333333335,3.7083333333333335,3.875,3.7708333333333335,3.7550000000000003
105710,3.9642857142857144,3.4642857142857144,3.607142857142857,3.642857142857143,3.607142857142857,3.5985714285714288
118966,4.0,4.0,4.0,4.0,4.0,4.0
66864,3.696969696969697,3.6893939393939394,3.6515151515151514,3.621212121212121,3.6742424242424243,3.6660606060606065
230135,3.9166666666666665,3.9166666666666665,3.75,3.75,3.75,3.8000000000000003
319978,3.6666666666666665,3.5,3.5833333333333335,3.5833333333333335,3.5833333333333335,3.5700000000000003
84077,4.6,4.65,4.725,4.55,4.625,4.662000000000001
351963,4.0,3.6666666666666665,3.0833333333333335,3.1666666666666665,3.1666666666666665,3.3033333333333332
322692,3.8125,3.875,4.1875,3.9375,4.0,4.0275
112471,3.5806451612903225,3.6330645161290325,3.536290322580645,3.5403225806451615,3.5524193548387095,3.567903225806452
290141,4.0,4.125,4.0,4.0,4.0,4.032500000000001
144911,3.8333333333333335,3.9166666666666665,3.9166666666666665,3.8333333333333335,3.8333333333333335,3.8866666666666667
148972,4.25,4.5,4.0,4.25,4.25,4.21
64020,3.5,2.75,2.875,2.75,2.75,2.8449999999999998
269059,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.75,3.9166666666666665,3.8433333333333337
292609,4.625,4.708333333333333,4.833333333333333,4.583333333333333,4.708333333333333,4.743333333333333
288249,4.05,4.2,4.125,3.975,4.175,4.1370000000000005
276214,4.05,4.1,4.0,3.95,4.05,4.032
266008,3.875,3.875,4.0,3.875,4.0,3.9516666666666667
318412,3.9,3.6,3.8,3.85,3.85,3.776
45978,3.6741877256317688,3.315884476534296,3.2617328519855597,3.425090252707581,3.405234657039711,3.34494584837545
82910,4.0,3.5,3.5,3.8333333333333335,3.6666666666666665,3.5966666666666662
145112,2.6666666666666665,2.625,2.5416666666666665,2.6666666666666665,2.625,2.598333333333333
267855,4.291666666666667,4.083333333333333,4.0,4.083333333333333,4.083333333333333,4.065
170456,4.038461538461538,4.0576923076923075,4.115384615384615,4.028846153846154,4.0673076923076925,4.079615384615384
138570,3.5833333333333335,3.6666666666666665,3.6666666666666665,3.75,3.6666666666666665,3.6733333333333333
313242,4.0,3.75,3.7083333333333335,3.7916666666666665,3.7916666666666665,3.763333333333333
92964,3.375,3.75,3.5,3.375,3.375,3.515
125709,4.0625,4.0625,3.875,3.8125,3.8125,3.915
59802,3.6666666666666665,3.6666666666666665,3.5,3.6666666666666665,3.3333333333333335,3.533333333333333
177981,3.8125,3.6875,3.6875,3.6875,3.625,3.6849999999999996
186289,4.166666666666667,4.354166666666667,4.354166666666667,4.270833333333333,4.270833333333333,4.32
259731,4.25,4.111111111111111,4.194444444444445,4.180555555555555,4.194444444444445,4.177777777777778
305430,4.178571428571429,4.0,4.035714285714286,4.071428571428571,4.035714285714286,4.041428571428571
112906,1.75,3.25,3.5,3.75,3.5,3.36
357519,3.6666666666666665,3.5416666666666665,3.5,3.5,3.4583333333333335,3.5150000000000006
329295,4.21875,4.1875,4.15625,4.21875,4.1875,4.1825
186969,4.0,4.166666666666667,4.25,4.166666666666667,4.166666666666667,4.193333333333334
66675,3.625,4.125,3.625,4.0,3.875,3.8325
117499,4.083333333333333,4.083333333333333,4.25,4.25,4.333333333333333,4.22
135183,3.9078947368421053,3.8947368421052633,3.8684210526315788,3.8552631578947367,3.8157894736842106,3.867368421052632
198890,3.982142857142857,4.023214285714285,4.058035714285714,4.017857142857143,4.029464285714286,4.037285714285715
238468,4.482142857142857,4.470238095238095,4.529761904761905,4.482142857142857,4.5,4.503809523809524
322687,3.571875,2.4625,2.534375,3.084375,2.609375,2.6505
91752,4.0974576271186445,3.9279661016949152,3.902542372881356,3.940677966101695,3.8940677966101696,3.924576271186441
305709,4.125,4.044642857142857,4.098214285714286,4.044642857142857,4.0625,4.07642857142857
125929,4.25,3.5,4.75,4.0,4.0,4.2
257460,4.458333333333333,4.4907407407407405,4.5092592592592595,4.462962962962963,4.50462962962963,4.498518518518519
55546,3.25,3.25,3.25,3.0,3.75,3.325
114719,4.267857142857143,4.392857142857143,4.294642857142857,4.254464285714286,4.276785714285714,4.310892857142856
74145,2.9926470588235294,2.5073529411764706,2.610294117647059,3.0808823529411766,2.75,2.684411764705882
322437,4.1,4.3,4.25,4.05,4.15,4.215999999999999
216020,3.75,3.8333333333333335,3.75,3.75,3.75,3.7733333333333334
168140,3.9078947368421053,3.925438596491228,3.8947368421052633,3.8333333333333335,3.8640350877192984,3.8935087719298247
167942,3.888888888888889,3.7777777777777777,3.5833333333333335,3.5277777777777777,3.611111111111111,3.6500000000000004
329946,3.7222222222222223,3.7777777777777777,3.6666666666666665,3.6944444444444446,3.6666666666666665,3.7022222222222223
126430,4.166666666666667,4.0,4.0,4.083333333333333,4.083333333333333,4.036666666666666
72054,3.5,3.0,3.0,3.0,3.0,3.03
90589,3.875,3.375,3.625,3.75,3.625,3.5949999999999998
208490,4.166666666666667,4.083333333333333,4.083333333333333,4.0,4.083333333333333,4.083333333333333
164700,3.75,3.9166666666666665,3.9166666666666665,3.5,3.8333333333333335,3.85
218260,3.515625,2.96875,2.8125,2.953125,2.921875,2.9293750000000003
201037,3.875,3.625,4.0,3.9375,3.875,3.8725000000000005
186930,3.5,3.75,3.607142857142857,3.75,3.607142857142857,3.651428571428571
139903,4.125,4.166666666666667,4.0,3.875,4.0,4.038333333333333
231070,4.28125,4.125,4.15625,4.125,4.1875,4.16
76793,4.0,3.0,3.0,3.0,2.5,2.96
46967,3.361842105263158,2.7828947368421053,2.2960526315789473,2.625,2.4342105263157894,2.5381578947368424
274537,3.6875,3.8125,3.9375,3.9375,4.0,3.9075
60550,3.8333333333333335,3.5,3.5,3.8333333333333335,3.8333333333333335,3.6199999999999997
65332,3.7777777777777777,3.361111111111111,3.388888888888889,3.388888888888889,3.2777777777777777,3.384444444444444
87663,4.5,4.5,4.5,4.0,4.0,4.35
107112,4.119047619047619,4.071428571428571,4.214285714285714,4.130952380952381,4.226190476190476,4.170952380952381
122438,4.045454545454546,4.0227272727272725,3.9318181818181817,3.9545454545454546,4.0227272727272725,3.982727272727273
53139,3.5,3.375,3.25,3.0625,3.5,3.3274999999999997
332921,4.175,4.2,4.325,4.2,4.275,4.264
80383,4.111111111111111,3.7916666666666665,3.875,3.75,3.7777777777777777,3.8388888888888886
159100,4.0,3.892857142857143,4.035714285714286,3.982142857142857,4.035714285714286,3.9964285714285714
212013,4.090909090909091,4.2727272727272725,4.068181818181818,4.090909090909091,4.034090909090909,4.115454545454546
121332,3.857142857142857,3.75,3.7857142857142856,3.892857142857143,3.857142857142857,3.8085714285714283
92671,3.85,4.15,3.9,3.75,3.8,3.9239999999999995
44030,2.8541666666666665,2.375,2.3541666666666665,2.8125,2.8958333333333335,2.544166666666667
56143,4.125,4.46875,4.46875,4.21875,4.390625,4.408125
50832,3.0,3.5,3.5,3.0,3.0,3.32
241874,4.390625,4.453125,4.515625,4.375,4.421875,4.461250000000001
283010,3.5833333333333335,3.8333333333333335,3.8333333333333335,3.75,3.8333333333333335,3.81
121103,4.0625,3.875,3.875,3.875,3.875,3.8899999999999997
196955,4.014705882352941,3.9779411764705883,4.007352941176471,3.985294117647059,4.0,3.9979411764705883
60852,3.5,3.0833333333333335,2.8055555555555554,3.3333333333333335,3.0,3.0055555555555555
351280,4.3,4.216666666666667,4.233333333333333,4.266666666666667,4.25,4.242
99170,4.076923076923077,3.7115384615384617,3.8076923076923075,3.923076923076923,3.923076923076923,3.8369230769230773
190909,3.75,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.83
206841,3.85,3.95,4.1,3.95,3.95,4.004
51866,3.5809859154929575,4.01056338028169,4.024647887323944,3.6901408450704225,3.795774647887324,3.915492957746478
107422,4.5,4.75,4.5,4.25,4.5,4.54
263848,3.9166666666666665,3.9166666666666665,3.8333333333333335,3.9583333333333335,3.9166666666666665,3.8883333333333336
198179,3.625,3.525,3.575,3.55,3.55,3.559
67966,3.9285714285714284,3.357142857142857,3.4285714285714284,3.607142857142857,3.5714285714285716,3.488571428571428
140822,4.078947368421052,4.092105263157895,4.078947368421052,4.065789473684211,4.065789473684211,4.080526315789474
276183,4.071428571428571,3.6964285714285716,3.732142857142857,3.732142857142857,3.732142857142857,3.7464285714285723
88119,3.6666666666666665,4.0,3.8333333333333335,3.5833333333333335,3.8333333333333335,3.84
278291,4.25,3.875,4.0,3.9375,4.0,3.9825
63575,4.0,3.5,3.5,4.0,3.8333333333333335,3.6466666666666665
154937,3.842079207920792,3.8163366336633664,3.8326732673267325,3.7767326732673268,3.8217821782178216,3.823247524752476
171550,3.1875,3.4375,3.1875,3.3125,3.125,3.25
75978,4.331658291457287,4.241206030150754,4.227386934673367,4.14321608040201,4.221105527638191,4.227839195979899
271513,4.208333333333333,4.166666666666667,4.208333333333333,4.145833333333333,4.125,4.177499999999999
92305,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.75,3.8333333333333335,3.776666666666667
286468,4.35,4.5,4.45,4.25,4.4,4.428
86509,3.3125,3.5,3.3125,3.0,3.4375,3.3525
121032,3.5357142857142856,3.392857142857143,3.3214285714285716,3.357142857142857,3.392857142857143,3.371428571428571
41329,3.5,3.3333333333333335,3.0,3.3333333333333335,3.1666666666666665,3.176666666666667
